,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2011,4-Aminobutyrate (GABA),55,Alistipes shahii,2,0.006108096999065893,0,10339
1,2011,4-Aminobutyrate (GABA),952,Roseburia intestinalis,2,0.0042880486716415644,10,7279
2,2038,Butyrate,454,Eubacterium eligens,2,0.004265972360681269,13,9450
3,2038,Butyrate,484,Fusobacterium varium,2,0.01639935444370766,19,11661
4,2061,D-Fructose (Fructose),878,Prevotella salivae,2,0.0042247669821681155,22,8311
5,2081,Deoxycholic acid,131,Bacteroides plebeius,2,0.0021163289716142897,26,8147
6,2081,Deoxycholic acid,454,Eubacterium eligens,2,9.479611702412072e-05,30,4730
7,2122,Isovalerate (3-Methylbutanoic acid),131,Bacteroides plebeius,2,0.017611188096913755,31,8508
8,2127,L-Arginine (Arginine),123,Bacteroides dorei,2,0.00043740421935167806,37,4095
9,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",338,Coprococcus comes,2,0.03108669030655986,50,4919
10,2136,L-Histidine (Histidine),125,Bacteroides finegoldii (Alistipes finegoldii),2,0.0029378347574701147,51,5300
11,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",122,Bacteroides coprophilus,2,0.02931166348071912,57,7937
12,2142,L-Leucine (Leucine),338,Coprococcus comes,2,0.0026162831169744827,59,4963
13,2142,L-Leucine (Leucine),953,Roseburia inulinivorans,2,0.004158419273461389,79,9636
14,2151,"L-Serine (Serine, D-Serine)",55,Alistipes shahii,2,0.005256346745773244,123,10346
15,2155,L-Tyrosine (Tyrosine),119,Bacteroides caccae,2,0.0012484219988529999,124,10650
16,2156,"L-Valine (Valine, D-Valine)",455,Eubacterium hallii,2,0.00017216282659426874,154,9762
17,2172,N-Acetyl-D-Glucosamine (N-Acetylglucosamine),966,Ruminococcus gnavus,2,0.00028550136600913323,157,5860
18,2201,Propanoate (Propionate),135,Bacteroides uniformis,2,0.0005805797939493207,158,4553
19,2204,"Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)",796,Odoribacter splanchnicus,2,0.003041890982287687,163,6349
20,2211,Shikimate,953,Roseburia inulinivorans,2,0.0004949895139756411,169,4835
21,2211,Shikimate,969,Ruminococcus torques,2,0.002705713506337415,174,8555
22,2212,Spermidine,125,Bacteroides finegoldii (Alistipes finegoldii),2,0.002318469010106572,188,5835
23,2217,Succinate,54,Alistipes putredinis,2,0.005432447840869714,191,9419
24,2217,Succinate,137,Bacteroides xylanisolvens,2,0.001529251921670638,218,11416
25,2217,Succinate,157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,0.01719020196007459,239,9501
26,2217,Succinate,260,Catenibacterium mitsuokai,2,0.003926335847522444,262,7552
27,2217,Succinate,329,Collinsella aerofaciens (Eubacterium aerofaciens),2,0.000595348076193214,280,11363
28,2217,Succinate,1052,Streptococcus gallolyticus,2,0.0021106834511527284,281,6683
29,2221,Taurine,1052,Streptococcus gallolyticus,2,0.013359906092964668,286,11546
30,2226,"Thiamine (Vitamin B1, Thiamin)",126,Bacteroides fragilis,2,0.0031620846833055882,298,8895
31,2228,Thymidine,124,Bacteroides eggerthii,2,0.00016052072742644974,304,6052
32,2229,Thymine,124,Bacteroides eggerthii,2,0.012326364303642978,319,8233
33,2233,Trimethylamine,464,Faecalibacterium prausnitzii,2,0.00030038365717188764,322,9153
34,2240,"Valerate (Pentanoic acid, Pentanoate)",126,Bacteroides fragilis,2,0.00018529527831578907,348,4812
35,2241,Xanthine,54,Alistipes putredinis,2,0.002607506078909805,371,3084
36,2006,2-Aminobutyric acid (2-Aminobutyrate),55,Alistipes shahii,3,0.0004085156705132542,377,8267
37,2006,2-Aminobutyric acid (2-Aminobutyrate),309,Clostridium difficile,3,0.0003945048470050949,398,2553
38,2009,"3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)",126,Bacteroides fragilis,3,0.001628596298955065,410,9249
39,2011,4-Aminobutyrate (GABA),75,Anaerostipes caccae,3,0.0007051447683136258,422,9616
40,2020,Adipate,119,Bacteroides caccae,3,0.001000239929527802,438,4898
41,2020,Adipate,129,Bacteroides ovatus,3,0.00022949572952457586,464,6477
