,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2011,4-Aminobutyrate (GABA),55,Alistipes shahii,2,0.00199456185132052,3,6758
1,2038,Butyrate,75,Anaerostipes caccae,2,0.0025393356234182374,5,5976
2,2038,Butyrate,124,Bacteroides eggerthii,2,0.0046740463456060866,8,9770
3,2038,Butyrate,326,Clostridium symbiosum,2,0.001071950468926719,17,7243
4,2038,Butyrate,484,Fusobacterium varium,2,0.01259825056830488,21,8124
5,2049,Cholic acid (Cholate),796,Odoribacter splanchnicus,2,0.005949942428998267,22,11595
6,2049,Cholic acid (Cholate),966,Ruminococcus gnavus,2,0.0023209109453147247,45,8536
7,2061,D-Fructose (Fructose),966,Ruminococcus gnavus,2,0.00955529509156361,48,8364
8,2081,Deoxycholic acid,131,Bacteroides plebeius,2,0.00114077929845402,55,9151
9,2081,Deoxycholic acid,484,Fusobacterium varium,2,0.017355294951125533,56,4548
10,2105,Guanine,157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,0.006940271123255126,71,11029
11,2122,Isovalerate (3-Methylbutanoic acid),157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,0.003917534847145632,80,10812
12,2122,Isovalerate (3-Methylbutanoic acid),161,Blautia hansenii (Ruminococcus hansenii),2,0.013575775613376195,97,9297
13,2125,"L-Alanine (D-Alanine, Alanine)",161,Blautia hansenii (Ruminococcus hansenii),2,0.0065182787158378774,99,8174
14,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",338,Coprococcus comes,2,0.011640034776621677,100,9132
15,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",420,Dorea formicigenerans,2,0.0011228073698017482,103,9079
16,2134,"L-Glutamine (D-Glutamine, Glutamine)",1007,Shigella sonnei,2,0.001517028939927445,128,751
17,2136,L-Histidine (Histidine),461,Eubacterium ventriosum,2,0.008411340549241975,136,9156
18,2140,L-Isoleucine (Isoleucine),137,Bacteroides xylanisolvens,2,0.004000472057610227,139,6786
19,2140,L-Isoleucine (Isoleucine),338,Coprococcus comes,2,0.0012274362166631025,141,7787
20,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",338,Coprococcus comes,2,1.9842359808897037e-05,148,9336
21,2146,L-Ornithine (Ornithine),54,Alistipes putredinis,2,0.00637993321842889,160,7792
22,2151,"L-Serine (Serine, D-Serine)",129,Bacteroides ovatus,2,0.003975082441580735,161,7369
23,2156,"L-Valine (Valine, D-Valine)",124,Bacteroides eggerthii,2,0.00021643234137824763,172,2111
24,2156,"L-Valine (Valine, D-Valine)",131,Bacteroides plebeius,2,0.0035884603263202086,173,3314
25,2201,Propanoate (Propionate),126,Bacteroides fragilis,2,0.006450418299003724,230,7526
26,2201,Propanoate (Propionate),260,Catenibacterium mitsuokai,2,0.010986463602686958,244,8967
27,2203,Putrescine,457,Eubacterium rectale,2,0.000920915101088271,252,7301
28,2211,Shikimate,1007,Shigella sonnei,2,0.004770886588813195,255,11052
29,2217,Succinate,260,Catenibacterium mitsuokai,2,0.0003415640578675605,257,10648
30,2217,Succinate,338,Coprococcus comes,2,0.00044289281097431576,274,6776
31,2217,Succinate,952,Roseburia intestinalis,2,0.0002479448112040483,280,4923
32,2217,Succinate,1052,Streptococcus gallolyticus,2,0.0035199222811652664,281,4971
33,2221,Taurine,55,Alistipes shahii,2,0.0022306799099079955,282,4563
34,2221,Taurine,953,Roseburia inulinivorans,2,0.0006431952692970144,296,10175
35,2229,Thymine,119,Bacteroides caccae,2,0.00013572001492900831,302,724
36,2233,Trimethylamine,952,Roseburia intestinalis,2,0.0009098228063643132,314,11560
37,2233,Trimethylamine,969,Ruminococcus torques,2,0.003001910079459935,320,6108
38,2240,"Valerate (Pentanoic acid, Pentanoate)",131,Bacteroides plebeius,2,0.00042648414521018196,330,1629
39,2240,"Valerate (Pentanoic acid, Pentanoate)",455,Eubacterium hallii,2,0.005783439776812838,331,11393
40,2006,2-Aminobutyric acid (2-Aminobutyrate),1007,Shigella sonnei,3,0.0011681980216973198,333,8094
41,2010,"4-Aminobenzoate (para-amino, Benzoic acid)",9,Acidaminococcus fermentans,3,0.00012968349875863705,349,11311
42,2011,4-Aminobutyrate (GABA),953,Roseburia inulinivorans,3,0.001349867890091394,350,5315
43,2032,beta-alanine (3-Aminopropionate),129,Bacteroides ovatus,3,0.0004868031849570853,396,986
44,2032,beta-alanine (3-Aminopropionate),152,Bifidobacterium bifidum,3,0.000443762850870999,402,10130
45,2038,Butyrate,401,Desulfovibrio piger,3,0.0012640699018399149,412,6607
46,2038,Butyrate,870,Prevotella copri,3,0.0019862458612042166,414,8383
47,2041,Caproate (Hexanoate),420,Dorea formicigenerans,3,0.0011713118055725058,441,1598
48,2041,Caproate (Hexanoate),965,Ruminococcus flavefaciens,3,0.004071554520705956,442,11564
49,2049,Cholic acid (Cholate),122,Bacteroides coprophilus,3,0.001183083943056884,454,7315
50,2049,Cholic acid (Cholate),133,Bacteroides stercoris,3,0.007382579132959255,492,10077
51,2049,Cholic acid (Cholate),137,Bacteroides xylanisolvens,3,0.003369937596922501,496,8724
52,2050,Choline,119,Bacteroides caccae,3,3.0597668279619405e-05,511,2913
53,2053,Citrate,137,Bacteroides xylanisolvens,3,0.00036531664813210796,538,8138
54,2061,D-Fructose (Fructose),461,Eubacterium ventriosum,3,0.00263822656167223,555,9138
55,2067,D-Glucosamine (Glucosamine),314,Clostridium leptum,3,0.00028784883824928276,577,4963
56,2067,D-Glucosamine (Glucosamine),461,Eubacterium ventriosum,3,0.00012596121836228047,597,5898
57,2067,D-Glucosamine (Glucosamine),796,Odoribacter splanchnicus,3,0.00408298625396053,606,8585
58,2068,D-Glucose (Glucose),159,Bilophila wadsworthia,3,0.00028913484795611843,618,8053
59,2081,Deoxycholic acid,464,Faecalibacterium prausnitzii,3,0.0027836056285703847,628,9372
60,2081,Deoxycholic acid,551,Holdemania filiformis,3,0.00184117405790718,645,5702
61,2105,Guanine,454,Eubacterium eligens,3,0.00047108429895525994,659,6930
62,2116,Inosine,119,Bacteroides caccae,3,0.0006178817308111206,664,9895
63,2116,Inosine,125,Bacteroides finegoldii (Alistipes finegoldii),3,0.002306062020224209,692,6846
