,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2020,Adipate,133,Bacteroides stercoris,2,0.016729498469483794,7,10020
1,2038,Butyrate,455,Eubacterium hallii,2,0.005247922196035537,22,11585
2,2041,Caproate (Hexanoate),461,Eubacterium ventriosum,2,0.010436748498755533,25,9404
3,2049,Cholic acid (Cholate),135,Bacteroides uniformis,2,0.026205085865803834,32,8391
4,2081,Deoxycholic acid,126,Bacteroides fragilis,2,0.0016280734625726545,39,7388
5,2081,Deoxycholic acid,969,Ruminococcus torques,2,0.001744477881649109,42,9904
6,2115,Indole-3-acetate (Indoleacetate),137,Bacteroides xylanisolvens,2,0.0023738753123647705,51,7947
7,2122,Isovalerate (3-Methylbutanoic acid),1007,Shigella sonnei,2,0.0019472974612483318,58,10224
8,2125,"L-Alanine (D-Alanine, Alanine)",455,Eubacterium hallii,2,0.0013441683024616458,61,11058
9,2128,L-Asparagine (Asparagine),157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,0.004662418850490235,64,8581
10,2129,"L-Aspartate (Aspartate, D-Aspartate)",796,Odoribacter splanchnicus,2,0.013504463179995652,67,6374
11,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",968,Ruminococcus obeum,2,0.0038490084922654377,68,8007
12,2136,L-Histidine (Histidine),812,Parabacteroides distasonis,2,0.018287187612746725,71,8513
13,2136,L-Histidine (Histidine),814,Parabacteroides merdae,2,0.0011379745610716752,75,10264
14,2140,L-Isoleucine (Isoleucine),455,Eubacterium hallii,2,0.002489948543666687,81,9817
15,2140,L-Isoleucine (Isoleucine),1007,Shigella sonnei,2,0.004692115087427728,89,11658
16,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",338,Coprococcus comes,2,0.011353250839229001,92,8277
17,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",796,Odoribacter splanchnicus,2,0.004366081374275521,95,11066
18,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",968,Ruminococcus obeum,2,0.002250093837325773,97,8678
19,2147,"L-Phenylalanine (Phenylalanine, D-Phenylalanine)",54,Alistipes putredinis,2,0.004132378337762588,121,11022
20,2151,"L-Serine (Serine, D-Serine)",119,Bacteroides caccae,2,0.0003130167967887454,124,8611
21,2151,"L-Serine (Serine, D-Serine)",455,Eubacterium hallii,2,0.0006974037337014183,131,4745
22,2154,L-Tryptophan (Tryptophan),149,Bifidobacterium adolescentis,2,0.00022762148183241848,134,8053
23,2164,"meso-Tartrate (meso-Tartaric acid, Tartrate, L-tartrate, L-Tartaric acid)",75,Anaerostipes caccae,2,7.123718277357582e-05,135,11602
24,2164,"meso-Tartrate (meso-Tartaric acid, Tartrate, L-tartrate, L-Tartaric acid)",134,Bacteroides thetaiotaomicron,2,0.00011760451140030437,141,9288
25,2172,N-Acetyl-D-Glucosamine (N-Acetylglucosamine),878,Prevotella salivae,2,0.0007515514648951394,155,6352
26,2179,"Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)",796,Odoribacter splanchnicus,2,0.00029590027809933694,164,9688
27,2201,Propanoate (Propionate),455,Eubacterium hallii,2,0.024107998980803624,166,6809
28,2201,Propanoate (Propionate),1052,Streptococcus gallolyticus,2,0.0033041169138304793,174,11431
29,2203,Putrescine,135,Bacteroides uniformis,2,0.0006120619542195893,192,3964
30,2204,"Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)",339,Coprococcus eutactus,2,0.0007449886774679726,217,9533
31,2204,"Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)",969,Ruminococcus torques,2,9.110541077006484e-05,226,2426
32,2212,Spermidine,969,Ruminococcus torques,2,0.0005956331955108141,236,9231
33,2217,Succinate,126,Bacteroides fragilis,2,0.00045942890701866634,242,7720
34,2217,Succinate,161,Blautia hansenii (Ruminococcus hansenii),2,0.00010048402014584124,244,519
35,2217,Succinate,455,Eubacterium hallii,2,0.0002193906557030889,254,6618
36,2229,Thymine,870,Prevotella copri,2,0.001964670765965737,255,4922
37,2233,Trimethylamine,338,Coprococcus comes,2,0.00048717312737112106,265,5829
38,2236,Tyramine,454,Eubacterium eligens,2,0.009575890026946476,272,8004
39,2238,Urea,124,Bacteroides eggerthii,2,0.002384299913676502,275,4908
40,2238,Urea,455,Eubacterium hallii,2,0.006199339669919146,284,9257
41,2239,Uridine,796,Odoribacter splanchnicus,2,1.579693473985344e-05,291,6946
42,2240,"Valerate (Pentanoic acid, Pentanoate)",968,Ruminococcus obeum,2,0.0008217794424361102,312,11458
43,2241,Xanthine,814,Parabacteroides merdae,2,0.0034639580995667885,334,11564
44,2241,Xanthine,1064,Streptococcus salivarius,2,0.0017813131380243208,344,11034
45,2010,"4-Aminobenzoate (para-amino, Benzoic acid)",454,Eubacterium eligens,3,0.00045562564975587527,352,5666
46,2011,4-Aminobutyrate (GABA),137,Bacteroides xylanisolvens,3,0.002739433341166775,362,9213
47,2011,4-Aminobutyrate (GABA),1007,Shigella sonnei,3,0.0004732498464609103,393,6882
48,2020,Adipate,134,Bacteroides thetaiotaomicron,3,5.393621203275689e-05,422,11397
49,2020,Adipate,454,Eubacterium eligens,3,0.006547200991073754,439,8925
50,2038,Butyrate,870,Prevotella copri,3,0.0009614112804343655,455,6761
51,2038,Butyrate,1007,Shigella sonnei,3,0.0014521696359749425,462,10285
52,2041,Caproate (Hexanoate),969,Ruminococcus torques,3,0.0006546665489157721,463,907
53,2049,Cholic acid (Cholate),457,Eubacterium rectale,3,0.0006801154223462502,469,8622
54,2050,Choline,454,Eubacterium eligens,3,0.0007596233905243777,481,4603
55,2050,Choline,460,Eubacterium siraeum,3,0.009668250125020705,486,759
56,2053,Citrate,339,Coprococcus eutactus,3,0.002223399027152073,493,8036
57,2061,D-Fructose (Fructose),953,Roseburia inulinivorans,3,0.0002575161772558898,540,8419
58,2067,D-Glucosamine (Glucosamine),137,Bacteroides xylanisolvens,3,0.001164419250031079,554,4226
59,2068,D-Glucose (Glucose),464,Faecalibacterium prausnitzii,3,0.0033778398231900653,566,5814
60,2105,Guanine,454,Eubacterium eligens,3,0.00020890426523623162,576,10616
