,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2009,"3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)",135,Bacteroides uniformis,2,0.008791241067207078,1,10145
1,2011,4-Aminobutyrate (GABA),814,Parabacteroides merdae,2,0.003554611391406892,19,8191
2,2012,5-Aminovalerate,119,Bacteroides caccae,2,0.001896418403338762,20,6802
3,2038,Butyrate,455,Eubacterium hallii,2,0.013067348487232566,25,9444
4,2041,Caproate (Hexanoate),420,Dorea formicigenerans,2,0.006381248781418547,32,6719
5,2041,Caproate (Hexanoate),425,Eggerthella lenta,2,0.00548898771317774,33,11526
6,2081,Deoxycholic acid,953,Roseburia inulinivorans,2,6.460492902726767e-05,39,10062
7,2122,Isovalerate (3-Methylbutanoic acid),314,Clostridium leptum,2,0.005460400567362078,54,5963
8,2122,Isovalerate (3-Methylbutanoic acid),464,Faecalibacterium prausnitzii,2,0.005767021826790453,58,11022
9,2128,L-Asparagine (Asparagine),124,Bacteroides eggerthii,2,0.001652529560532634,60,10264
10,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",54,Alistipes putredinis,2,0.007350399957498421,61,8051
11,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",133,Bacteroides stercoris,2,0.0028825486975002645,67,6432
12,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",135,Bacteroides uniformis,2,0.00833772484049844,82,8411
13,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,0.004564482562693928,84,901
14,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",338,Coprococcus comes,2,0.004697908921417082,88,10309
15,2134,"L-Glutamine (D-Glutamine, Glutamine)",966,Ruminococcus gnavus,2,0.0020903848689207694,99,9655
16,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",161,Blautia hansenii (Ruminococcus hansenii),2,0.03245819348861301,103,5272
17,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",425,Eggerthella lenta,2,0.0005590787483755744,119,11607
18,2142,L-Leucine (Leucine),137,Bacteroides xylanisolvens,2,0.0009715500100723196,126,4603
19,2142,L-Leucine (Leucine),420,Dorea formicigenerans,2,0.0015608649747214098,128,9741
20,2147,"L-Phenylalanine (Phenylalanine, D-Phenylalanine)",969,Ruminococcus torques,2,0.012432488410943021,149,9160
21,2153,L-Threonine (Threonine),126,Bacteroides fragilis,2,0.0012919190911143685,176,2117
22,2153,L-Threonine (Threonine),455,Eubacterium hallii,2,0.0054077401358371135,178,8009
23,2172,N-Acetyl-D-Glucosamine (N-Acetylglucosamine),123,Bacteroides dorei,2,0.0011596689123362092,179,11507
