,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2009,"3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)",131,Bacteroides plebeius,2,0.0014434725672197724,4,6708
1,2011,4-Aminobutyrate (GABA),123,Bacteroides dorei,2,0.01919012284501198,9,5279
2,2038,Butyrate,457,Eubacterium rectale,2,0.0012642848837263188,13,6363
3,2040,Cadaverine,133,Bacteroides stercoris,2,0.0005844312243431515,17,7139
4,2068,D-Glucose (Glucose),966,Ruminococcus gnavus,2,0.004791439286188193,21,10962
5,2081,Deoxycholic acid,75,Anaerostipes caccae,2,0.0010842732139688671,36,9264
6,2122,Isovalerate (3-Methylbutanoic acid),131,Bacteroides plebeius,2,0.0012943340700527495,51,1575
7,2125,"L-Alanine (D-Alanine, Alanine)",953,Roseburia inulinivorans,2,0.011375207835378487,52,10361
8,2129,"L-Aspartate (Aspartate, D-Aspartate)",133,Bacteroides stercoris,2,0.039498331718470836,64,4946
9,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",484,Fusobacterium varium,2,0.015024502589116695,79,9199
10,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",953,Roseburia inulinivorans,2,0.004476644503306093,87,9421
11,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",796,Odoribacter splanchnicus,2,0.00218243819312236,94,8154
12,2147,"L-Phenylalanine (Phenylalanine, D-Phenylalanine)",953,Roseburia inulinivorans,2,0.00024670880199417766,96,7725
13,2156,"L-Valine (Valine, D-Valine)",338,Coprococcus comes,2,0.0061665012812344155,133,7531
14,2172,N-Acetyl-D-Glucosamine (N-Acetylglucosamine),870,Prevotella copri,2,0.024861494653276917,137,761
15,2201,Propanoate (Propionate),161,Blautia hansenii (Ruminococcus hansenii),2,0.004409598863182929,138,6349
16,2204,"Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)",55,Alistipes shahii,2,0.0012399017554969305,146,1588
17,2211,Shikimate,969,Ruminococcus torques,2,0.019167102186849916,152,11589
18,2217,Succinate,796,Odoribacter splanchnicus,2,0.00023829951853515663,157,6928
19,2228,Thymidine,54,Alistipes putredinis,2,0.0011620401884686604,161,6179
20,2233,Trimethylamine,157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,0.006725152530665968,169,8396
21,2233,Trimethylamine,608,Lactococcus lactis,2,0.00158256834888848,180,7320
22,2238,Urea,338,Coprococcus comes,2,0.0002805093105198164,183,4683
23,2238,Urea,969,Ruminococcus torques,2,0.0036457872699110494,188,5835
24,2239,Uridine,969,Ruminococcus torques,2,0.009084309094049892,195,8378
25,2240,"Valerate (Pentanoic acid, Pentanoate)",952,Roseburia intestinalis,2,0.000376101637879489,203,6385
26,2006,2-Aminobutyric acid (2-Aminobutyrate),55,Alistipes shahii,3,0.005504451313804171,226,11460
27,2009,"3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)",76,Anaerotruncus colihominis,3,0.001057777751368727,236,10234
28,2009,"3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)",126,Bacteroides fragilis,3,0.010630946247695339,250,11039
29,2009,"3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)",135,Bacteroides uniformis,3,0.0015312723598284173,267,6683
30,2009,"3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)",157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",3,0.0003187590103509441,310,8496
31,2010,"4-Aminobenzoate (para-amino, Benzoic acid)",454,Eubacterium eligens,3,0.001198436622562693,316,10950
