,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2011,4-Aminobutyrate (GABA),137,Bacteroides xylanisolvens,2,0.006955841625773562,2,11544
1,2038,Butyrate,75,Anaerostipes caccae,2,0.0003949310715313237,5,10926
2,2038,Butyrate,455,Eubacterium hallii,2,0.012167813040886322,18,11033
3,2040,Cadaverine,129,Bacteroides ovatus,2,0.0005862864775819654,27,6125
4,2049,Cholic acid (Cholate),123,Bacteroides dorei,2,0.0012399658273815062,28,724
5,2049,Cholic acid (Cholate),157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,0.06679025560360785,34,7964
6,2061,D-Fructose (Fructose),969,Ruminococcus torques,2,0.015570005261764663,45,9954
7,2081,Deoxycholic acid,796,Odoribacter splanchnicus,2,0.009505180966897453,81,11625
8,2122,Isovalerate (3-Methylbutanoic acid),953,Roseburia inulinivorans,2,0.0006266996958649296,88,5969
9,2125,"L-Alanine (D-Alanine, Alanine)",126,Bacteroides fragilis,2,1.4002700781001742e-05,90,7726
10,2125,"L-Alanine (D-Alanine, Alanine)",129,Bacteroides ovatus,2,9.87605090629895e-05,99,4097
11,2125,"L-Alanine (D-Alanine, Alanine)",134,Bacteroides thetaiotaomicron,2,0.0005956615223554618,102,6922
12,2125,"L-Alanine (D-Alanine, Alanine)",135,Bacteroides uniformis,2,0.0014945764140948947,106,10339
13,2128,L-Asparagine (Asparagine),54,Alistipes putredinis,2,0.005964144963374607,111,5940
14,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",513,Haemophilus parainfluenzae,2,0.0028554979329060703,113,4483
15,2134,"L-Glutamine (D-Glutamine, Glutamine)",454,Eubacterium eligens,2,0.00013309080094092707,118,2173
16,2140,L-Isoleucine (Isoleucine),55,Alistipes shahii,2,0.0003594003522577882,130,8154
17,2143,"L-Lysine (Lysine, D-Lysine)",119,Bacteroides caccae,2,0.0036765899390430734,133,6765
18,2151,"L-Serine (Serine, D-Serine)",420,Dorea formicigenerans,2,0.001357961942699104,159,5418
19,2154,L-Tryptophan (Tryptophan),125,Bacteroides finegoldii (Alistipes finegoldii),2,0.008378114989386787,160,10020
20,2154,L-Tryptophan (Tryptophan),401,Desulfovibrio piger,2,0.0008200579475823311,167,5864
21,2156,"L-Valine (Valine, D-Valine)",461,Eubacterium ventriosum,2,0.00045340528017767667,169,5285
22,2172,N-Acetyl-D-Glucosamine (N-Acetylglucosamine),969,Ruminococcus torques,2,0.0021968887764672873,170,9763
23,2175,"N-Acetylneuraminic acid (N-acetylneuraminate, Neu5Ac, Sialic acid)",814,Parabacteroides merdae,2,0.00999325434012377,193,9285
24,2179,"Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)",161,Blautia hansenii (Ruminococcus hansenii),2,0.002883802267612312,201,11552
25,2179,"Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)",870,Prevotella copri,2,0.004694347790341502,229,9447
26,2183,Octanoate (Caprylic acid),461,Eubacterium ventriosum,2,0.003776389046269313,237,8362
27,2185,Orotic acid (Orotate),870,Prevotella copri,2,0.002262571311015371,238,7531
28,2198,Pimelate,149,Bifidobacterium adolescentis,2,0.0013884127036909444,247,9501
29,2201,Propanoate (Propionate),457,Eubacterium rectale,2,0.0008732535720022971,259,5268
30,2201,Propanoate (Propionate),484,Fusobacterium varium,2,0.005931270454454074,263,5729
31,2201,Propanoate (Propionate),878,Prevotella salivae,2,0.0028361776484577828,279,6103
32,2201,Propanoate (Propionate),968,Ruminococcus obeum,2,0.0009779355107620846,312,2172
33,2203,Putrescine,129,Bacteroides ovatus,2,0.0069484831842155925,315,4577
34,2204,"Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)",455,Eubacterium hallii,2,0.002883130332373307,337,10086
35,2217,Succinate,158,Bifidobacterium pseudocatenulatum,2,0.0007885687590739598,339,5935
36,2217,Succinate,457,Eubacterium rectale,2,0.0006508964938193307,351,9580
37,2217,Succinate,953,Roseburia inulinivorans,2,0.001891385878578622,370,6055
38,2229,Thymine,157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,0.0017000455817313131,373,8077
39,2233,Trimethylamine,126,Bacteroides fragilis,2,0.007002308039440908,381,4231
40,2233,Trimethylamine,314,Clostridium leptum,2,0.001397489912500327,419,959
41,2233,Trimethylamine,878,Prevotella salivae,2,0.0018853632265207754,425,8233
42,2236,Tyramine,137,Bacteroides xylanisolvens,2,0.0012018268158935363,445,8729
43,2236,Tyramine,870,Prevotella copri,2,0.00028756259383544425,450,10234
44,2240,"Valerate (Pentanoic acid, Pentanoate)",457,Eubacterium rectale,2,4.072518546360815e-05,461,2883
45,2241,Xanthine,870,Prevotella copri,2,0.003992634165013054,468,5207
46,2006,2-Aminobutyric acid (2-Aminobutyrate),329,Collinsella aerofaciens (Eubacterium aerofaciens),3,0.0008049325937509177,524,5982
47,2009,"3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)",124,Bacteroides eggerthii,3,0.002623632594468961,527,11553
48,2009,"3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)",326,Clostridium symbiosum,3,0.0008581793369197843,528,4291
49,2009,"3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)",338,Coprococcus comes,3,0.0001631373619789267,544,10188
50,2009,"3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)",420,Dorea formicigenerans,3,0.0008840815354062004,559,6369
51,2009,"3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)",551,Holdemania filiformis,3,0.0012894400173967258,588,11549
52,2009,"3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)",969,Ruminococcus torques,3,0.000199922665654495,589,5914
53,2010,"4-Aminobenzoate (para-amino, Benzoic acid)",119,Bacteroides caccae,3,3.8608238892123836e-05,609,4719
54,2011,4-Aminobutyrate (GABA),121,Bacteroides coprocola,3,0.0013624917648537016,636,234
55,2011,4-Aminobutyrate (GABA),134,Bacteroides thetaiotaomicron,3,0.00023053386241633778,645,4158
56,2011,4-Aminobutyrate (GABA),158,Bifidobacterium pseudocatenulatum,3,0.00020355411331662854,652,4375
57,2011,4-Aminobutyrate (GABA),870,Prevotella copri,3,0.0005894517681117595,679,5455
58,2012,5-Aminovalerate,76,Anaerotruncus colihominis,3,0.0032952971864494973,717,7310
59,2020,Adipate,338,Coprococcus comes,3,0.0015813232089894047,745,6441
60,2020,Adipate,454,Eubacterium eligens,3,0.00039845599029963985,746,9059
61,2032,beta-alanine (3-Aminopropionate),338,Coprococcus comes,3,0.0004066107137514763,747,6810
62,2038,Butyrate,878,Prevotella salivae,3,0.004492613005150359,772,9660
63,2040,Cadaverine,952,Roseburia intestinalis,3,5.084650776443489e-05,812,6683
64,2041,Caproate (Hexanoate),1064,Streptococcus salivarius,3,0.0024648937728626308,829,8868
65,2049,Cholic acid (Cholate),131,Bacteroides plebeius,3,0.00023781296833069732,830,11136
66,2049,Cholic acid (Cholate),338,Coprococcus comes,3,3.6936771024231874e-05,853,4592
67,2049,Cholic acid (Cholate),460,Eubacterium siraeum,3,0.0003146409631895608,856,4920
68,2053,Citrate,124,Bacteroides eggerthii,3,0.002892899540388516,859,11546
69,2061,D-Fructose (Fructose),119,Bacteroides caccae,3,5.6179179457549466e-05,867,10961
70,2061,D-Fructose (Fructose),137,Bacteroides xylanisolvens,3,0.0003874543989408341,899,7932
71,2067,D-Glucosamine (Glucosamine),454,Eubacterium eligens,3,0.0009822105991872387,965,8646
72,2068,D-Glucose (Glucose),314,Clostridium leptum,3,0.0033326651232732374,972,2177
73,2068,D-Glucose (Glucose),1007,Shigella sonnei,3,0.001372777743303799,985,4621
74,2068,D-Glucose (Glucose),1064,Streptococcus salivarius,3,0.0001662444355955417,1003,9978
75,2081,Deoxycholic acid,464,Faecalibacterium prausnitzii,3,0.0008171642735281814,1023,7413
76,2105,Guanine,461,Eubacterium ventriosum,3,0.0009468107556227512,1024,10025
77,2115,Indole-3-acetate (Indoleacetate),153,Bifidobacterium breve,3,0.003945126948148414,1045,9717
78,2116,Inosine,870,Prevotella copri,3,0.00044768672783435104,1092,7218
79,2122,Isovalerate (3-Methylbutanoic acid),126,Bacteroides fragilis,3,0.0008399755829087141,1099,759
80,2122,Isovalerate (3-Methylbutanoic acid),464,Faecalibacterium prausnitzii,3,0.000796110346627521,1133,9559
81,2122,Isovalerate (3-Methylbutanoic acid),1064,Streptococcus salivarius,3,0.005288953220699444,1146,11389
82,2127,L-Arginine (Arginine),129,Bacteroides ovatus,3,0.0001837624588955089,1167,9817
83,2128,L-Asparagine (Asparagine),137,Bacteroides xylanisolvens,3,0.0007283173253118669,1183,11661
84,2129,"L-Aspartate (Aspartate, D-Aspartate)",159,Bilophila wadsworthia,3,0.003042464816253476,1214,5815
85,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",124,Bacteroides eggerthii,3,0.002747678658471586,1272,8565
86,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",161,Blautia hansenii (Ruminococcus hansenii),3,0.0007857433121745139,1295,4956
87,2135,L-Glycine (Glycine),123,Bacteroides dorei,3,0.001434187792309527,1356,8581
88,2135,L-Glycine (Glycine),1064,Streptococcus salivarius,3,8.39751799741606e-06,1400,4600
89,2136,L-Histidine (Histidine),129,Bacteroides ovatus,3,0.0010356887184520547,1421,2630
90,2137,L-Homoserine,119,Bacteroides caccae,3,0.001122774194702636,1479,11391
91,2140,L-Isoleucine (Isoleucine),135,Bacteroides uniformis,3,0.0019528344535599818,1597,8505
92,2140,L-Isoleucine (Isoleucine),1064,Streptococcus salivarius,3,0.00034363169418449857,1637,6782
93,2142,L-Leucine (Leucine),126,Bacteroides fragilis,3,0.00024226994265386104,1657,2148
94,2142,L-Leucine (Leucine),608,Lactococcus lactis,3,0.0002444747465771835,1815,4202
95,2142,L-Leucine (Leucine),1064,Streptococcus salivarius,3,4.007597997957024e-05,1835,6801
96,2143,"L-Lysine (Lysine, D-Lysine)",455,Eubacterium hallii,3,0.0009475507577539899,1916,7831
97,2144,"L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)",952,Roseburia intestinalis,3,0.00023855411642970115,1978,7373
98,2147,"L-Phenylalanine (Phenylalanine, D-Phenylalanine)",1064,Streptococcus salivarius,3,0.0018123900219003675,2000,5937
99,2151,"L-Serine (Serine, D-Serine)",135,Bacteroides uniformis,3,0.004250871673758705,2001,10394
100,2153,L-Threonine (Threonine),133,Bacteroides stercoris,3,0.0003514982803649591,2073,10109
101,2153,L-Threonine (Threonine),1064,Streptococcus salivarius,3,0.00012098351881684177,2078,8905
102,2154,L-Tryptophan (Tryptophan),870,Prevotella copri,3,0.00013054007014057234,2153,6064
103,2155,L-Tyrosine (Tyrosine),75,Anaerostipes caccae,3,0.00041893661503389357,2165,10444
104,2156,"L-Valine (Valine, D-Valine)",126,Bacteroides fragilis,3,0.0005991218620600147,2174,6608
105,2156,"L-Valine (Valine, D-Valine)",1064,Streptococcus salivarius,3,0.00013088524223070497,2186,1433
106,2160,Malonate,461,Eubacterium ventriosum,3,0.0022024077542145415,2203,10241
107,2164,"meso-Tartrate (meso-Tartaric acid, Tartrate, L-tartrate, L-Tartaric acid)",159,Bilophila wadsworthia,3,0.0063362830670159465,2210,9377
108,2175,"N-Acetylneuraminic acid (N-acetylneuraminate, Neu5Ac, Sialic acid)",137,Bacteroides xylanisolvens,3,0.00031214983802196894,2241,3683
109,2175,"N-Acetylneuraminic acid (N-acetylneuraminate, Neu5Ac, Sialic acid)",460,Eubacterium siraeum,3,0.0010570583659692545,2270,6374
110,2179,"Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)",126,Bacteroides fragilis,3,0.0003367065363699684,2332,945
111,2179,"Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)",135,Bacteroides uniformis,3,0.00023417686030491325,2430,3707
112,2183,Octanoate (Caprylic acid),119,Bacteroides caccae,3,0.0009512441503853886,2448,3859
113,2183,Octanoate (Caprylic acid),314,Clostridium leptum,3,4.28128697578245e-05,2492,805
114,2185,Orotic acid (Orotate),420,Dorea formicigenerans,3,5.848363472393814e-05,2593,2176
115,2190,"Pantothenic acid (Vitamin B5, Pantothenate)",124,Bacteroides eggerthii,3,0.0004396364468516323,2700,8925
116,2190,"Pantothenic acid (Vitamin B5, Pantothenate)",135,Bacteroides uniformis,3,0.0006859556170746295,2756,8967
117,2198,Pimelate,461,Eubacterium ventriosum,3,0.0007203236575169525,2918,4581
118,2201,Propanoate (Propionate),161,Blautia hansenii (Ruminococcus hansenii),3,0.001885837010895619,2961,4937
119,2203,Putrescine,75,Anaerostipes caccae,3,0.00015223543939912876,3160,3102
120,2226,"Thiamine (Vitamin B1, Thiamin)",814,Parabacteroides merdae,3,1.0691814852470394e-05,3191,7206
121,2228,Thymidine,135,Bacteroides uniformis,3,0.0001305084231332243,3404,5952
122,2229,Thymine,135,Bacteroides uniformis,3,0.0007592429017332369,3694,2567
123,2233,Trimethylamine,551,Holdemania filiformis,3,0.00011445166841195231,3726,8781
124,2238,Urea,129,Bacteroides ovatus,3,0.0004955486089215366,3794,7460
