,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2236,Tyramine,46,Akkermansia muciniphila,3,-0.0010000000000000009,2,31249
1,2238,Urea,124,Bacteroides eggerthii,3,0.014960778911884187,4,31402
2,2233,Trimethylamine,968,Ruminococcus obeum,2,5.513498934861527e-05,6,15184
3,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",123,Bacteroides dorei,3,0.02639978943078136,26,24345
4,2122,Isovalerate (3-Methylbutanoic acid),309,Clostridium difficile,2,0.0005727450281636237,31,7732
5,2125,"L-Alanine (D-Alanine, Alanine)",870,Prevotella copri,3,0.003949312120819061,39,23815
6,2038,Butyrate,1064,Streptococcus salivarius,2,-2.0694739518933858e-05,54,2589
7,2122,Isovalerate (3-Methylbutanoic acid),133,Bacteroides stercoris,3,0.0285835355020464,60,23631
8,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",965,Ruminococcus flavefaciens,3,-0.00016934430001380732,61,24398
9,2122,Isovalerate (3-Methylbutanoic acid),131,Bacteroides plebeius,3,0.01585771261101765,62,23630
10,2125,"L-Alanine (D-Alanine, Alanine)",454,Eubacterium eligens,3,0.0017712741428157484,64,23798
11,2240,"Valerate (Pentanoic acid, Pentanoate)",464,Faecalibacterium prausnitzii,3,0.009111068425146751,66,31580
12,2038,Butyrate,953,Roseburia inulinivorans,2,0.0041540951016700856,67,2580
13,2011,4-Aminobutyrate (GABA),152,Bifidobacterium bifidum,3,0.001922324534168407,78,16653
14,2011,4-Aminobutyrate (GABA),608,Lactococcus lactis,3,0.0022447193293833045,84,16681
15,2011,4-Aminobutyrate (GABA),314,Clostridium leptum,3,0.0031524730624321595,89,16661
16,2212,Spermidine,425,Eggerthella lenta,2,0.002379327984343593,90,13789
17,2122,Isovalerate (3-Methylbutanoic acid),157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,0.010227335998509113,101,7727
18,2203,Putrescine,608,Lactococcus lactis,2,0.0005444575416072572,107,13153
19,2146,L-Ornithine (Ornithine),159,Bilophila wadsworthia,3,0.0005114823941875235,108,25297
20,2226,"Thiamine (Vitamin B1, Thiamin)",134,Bacteroides thetaiotaomicron,3,0.0053688219001168935,111,30616
21,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",968,Ruminococcus obeum,3,0.0006065671700659081,112,24400
22,2122,Isovalerate (3-Methylbutanoic acid),125,Bacteroides finegoldii (Alistipes finegoldii),3,0.0009396807708319519,125,23627
23,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",464,Faecalibacterium prausnitzii,2,0.002684080161458713,126,9044
24,2203,Putrescine,796,Odoribacter splanchnicus,2,0.0022034425900799848,128,13154
25,2125,"L-Alanine (D-Alanine, Alanine)",953,Roseburia inulinivorans,3,0.0052844188400750225,131,23820
26,2217,Succinate,161,Blautia hansenii (Ruminococcus hansenii),2,0.003243252505233163,132,14066
27,2134,"L-Glutamine (D-Glutamine, Glutamine)",425,Eggerthella lenta,3,0.0008432073476091206,133,24445
28,2238,Urea,457,Eubacterium rectale,3,0.03894710233279841,137,31433
29,2238,Urea,159,Bilophila wadsworthia,2,-7.85957049863617e-05,138,15505
30,2081,Deoxycholic acid,953,Roseburia inulinivorans,2,0.0035891869296370564,143,5244
31,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",54,Alistipes putredinis,2,0.00519399986161162,165,8426
32,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",464,Faecalibacterium prausnitzii,3,0.028158540689033562,167,24380
33,2081,Deoxycholic acid,454,Eubacterium eligens,2,0.0007119106941663178,169,5222
34,2233,Trimethylamine,133,Bacteroides stercoris,2,0.001820814972960161,171,15135
35,2240,"Valerate (Pentanoic acid, Pentanoate)",968,Ruminococcus obeum,2,0.0027627527216896874,173,15688
36,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",159,Bilophila wadsworthia,3,0.005502775293851681,175,24361
37,2233,Trimethylamine,124,Bacteroides eggerthii,3,-0.0004515451479214505,178,31042
38,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",125,Bacteroides finegoldii (Alistipes finegoldii),2,-1.1226729269675497e-05,207,9011
39,2134,"L-Glutamine (D-Glutamine, Glutamine)",953,Roseburia inulinivorans,2,-0.0001971070543368425,222,8556
40,2134,"L-Glutamine (D-Glutamine, Glutamine)",314,Clostridium leptum,2,-0.0003080262075771945,232,8525
41,2122,Isovalerate (3-Methylbutanoic acid),953,Roseburia inulinivorans,3,0.008573917798515684,243,23676
42,2125,"L-Alanine (D-Alanine, Alanine)",119,Bacteroides caccae,3,-0.00015457803410412474,265,23766
43,2122,Isovalerate (3-Methylbutanoic acid),796,Odoribacter splanchnicus,2,0.0015671966347031714,268,7754
44,2201,Propanoate (Propionate),338,Coprococcus comes,2,0.02120634799672416,270,12993
45,2081,Deoxycholic acid,455,Eubacterium hallii,3,0.003200238530417621,288,21135
