,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2238,Urea,420,Dorea formicigenerans,3,0.00476874163815888,0,31428
1,2238,Urea,129,Bacteroides ovatus,3,0.009441172961236588,4,31405
2,2217,Succinate,75,Anaerostipes caccae,2,-0.0002638207337658517,14,14044
3,2081,Deoxycholic acid,965,Ruminococcus flavefaciens,3,0.001053526636016322,18,21158
4,2238,Urea,454,Eubacterium eligens,3,0.01885839886767016,21,31430
5,2240,"Valerate (Pentanoic acid, Pentanoate)",339,Coprococcus eutactus,3,0.0014820355872173785,24,31570
6,2122,Isovalerate (3-Methylbutanoic acid),131,Bacteroides plebeius,3,0.029271126631954195,32,23630
7,2125,"L-Alanine (D-Alanine, Alanine)",135,Bacteroides uniformis,3,0.01790579205579912,36,23777
8,2217,Succinate,338,Coprococcus comes,2,0.009126835139796173,47,14073
9,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",964,Ruminococcus bromii,3,0.005447376309889895,57,24397
10,2012,5-Aminovalerate,131,Bacteroides plebeius,3,0.0019200566760282367,83,16718
11,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",161,Blautia hansenii (Ruminococcus hansenii),3,0.028889587246676562,89,24362
12,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",420,Dorea formicigenerans,2,0.00786220125639947,90,9036
13,2217,Succinate,339,Coprococcus eutactus,2,0.0016000806993181627,91,14074
14,2012,5-Aminovalerate,135,Bacteroides uniformis,2,0.0016546177146510301,97,809
15,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",119,Bacteroides caccae,2,0.00021346425793278279,102,8430
16,2240,"Valerate (Pentanoic acid, Pentanoate)",129,Bacteroides ovatus,3,0.003189349962107291,106,31549
17,2217,Succinate,326,Clostridium symbiosum,2,-8.36934242599563e-05,107,14071
18,2240,"Valerate (Pentanoic acid, Pentanoate)",123,Bacteroides dorei,3,0.011872597781716454,113,31545
19,2038,Butyrate,1064,Streptococcus salivarius,3,0.0001485939496358446,122,18501
20,2134,"L-Glutamine (D-Glutamine, Glutamine)",135,Bacteroides uniformis,2,-0.0009424847540937533,131,8513
21,2122,Isovalerate (3-Methylbutanoic acid),338,Coprococcus comes,3,0.009039878078061279,134,23649
22,2003,"1,2-Ethanediol (Ethylene glycol)",157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,-0.00029580466570244823,135,167
23,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",137,Bacteroides xylanisolvens,2,0.0015101559226711196,137,9018
24,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",119,Bacteroides caccae,3,0.00047835294257081434,139,24342
25,2011,4-Aminobutyrate (GABA),952,Roseburia intestinalis,3,0.005235028941120268,144,16691
26,2217,Succinate,122,Bacteroides coprophilus,2,0.00035308538102185594,149,14048
27,2125,"L-Alanine (D-Alanine, Alanine)",125,Bacteroides finegoldii (Alistipes finegoldii),2,0.00034119707393953647,162,7859
28,2201,Propanoate (Propionate),121,Bacteroides coprocola,2,9.754198929767807e-05,168,12967
29,2240,"Valerate (Pentanoic acid, Pentanoate)",870,Prevotella copri,2,-0.0002625860972164107,175,15679
30,2122,Isovalerate (3-Methylbutanoic acid),122,Bacteroides coprophilus,3,0.0003916029764777784,185,23624
31,2233,Trimethylamine,966,Ruminococcus gnavus,2,0.00045560847020476025,186,15183
32,2201,Propanoate (Propionate),54,Alistipes putredinis,2,0.010397336925733748,196,12962
33,2203,Putrescine,796,Odoribacter splanchnicus,2,-0.0003322064723069174,207,13154
34,2217,Succinate,125,Bacteroides finegoldii (Alistipes finegoldii),2,0.0005919585477931477,215,14051
35,2122,Isovalerate (3-Methylbutanoic acid),339,Coprococcus eutactus,3,0.0007324959861620961,218,23650
36,2240,"Valerate (Pentanoic acid, Pentanoate)",420,Dorea formicigenerans,3,0.00203795228228143,219,31572
37,2122,Isovalerate (3-Methylbutanoic acid),338,Coprococcus comes,2,0.008230648197708912,225,7737
38,2011,4-Aminobutyrate (GABA),1064,Streptococcus salivarius,3,0.000812223239401999,235,16701
39,2081,Deoxycholic acid,124,Bacteroides eggerthii,2,0.00022984195662612006,239,5194
40,2233,Trimethylamine,124,Bacteroides eggerthii,2,0.00047171804537682316,269,15130
41,2011,4-Aminobutyrate (GABA),551,Holdemania filiformis,3,-0.0010890496737221422,272,16680
42,2038,Butyrate,966,Ruminococcus gnavus,3,0.0002380046216027276,289,18495
43,2217,Succinate,135,Bacteroides uniformis,2,0.014841539193030884,298,14057
44,2240,"Valerate (Pentanoic acid, Pentanoate)",969,Ruminococcus torques,3,6.117795022508865e-05,301,31601
45,2081,Deoxycholic acid,133,Bacteroides stercoris,2,4.0649739081466416e-06,305,5199
46,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",1064,Streptococcus salivarius,3,-0.000464110436286691,314,24405
47,2122,Isovalerate (3-Methylbutanoic acid),123,Bacteroides dorei,2,0.00043201060393316393,322,7713
48,2081,Deoxycholic acid,135,Bacteroides uniformis,2,6.692781732753339e-05,338,5201
49,2122,Isovalerate (3-Methylbutanoic acid),457,Eubacterium rectale,3,0.002586336465840056,339,23657
50,2203,Putrescine,314,Clostridium leptum,3,0.0007445308564748565,341,29045
51,2011,4-Aminobutyrate (GABA),969,Ruminococcus torques,2,0.0002205302216604643,355,785
52,2049,Cholic acid (Cholate),969,Ruminococcus torques,3,0.005423389159206704,362,19073
53,2038,Butyrate,968,Ruminococcus obeum,2,0.0037586067675177133,365,2584
