,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2089,Ethanol,126,Bacteroides fragilis,2,0.007048289588260316,25,5700
1,2198,Pimelate,338,Coprococcus comes,3,0.000259211210969279,57,28761
2,2159,Lithocholic acid,55,Alistipes shahii,2,-0.0002065155712650535,58,10299
3,2209,Ribitol,159,Bilophila wadsworthia,3,0.001623930837507337,62,29473
4,2099,Glycochenodeoxycholate,119,Bacteroides caccae,3,0.004835113371552735,72,22182
5,2222,Taurochenodeoxycholate,953,Roseburia inulinivorans,3,0.02778135938388504,78,30372
6,2107,H2 (Hydrogen),129,Bacteroides ovatus,2,0.007371356057427114,108,6853
7,2224,Taurodeoxycholate,968,Ruminococcus obeum,2,-0.0010000000000000009,129,14608
8,2015,"Acetoin (3-hydroxybutanone, acetyl methyl carbinol, [R]-Acetoin)",161,Blautia hansenii (Ruminococcus hansenii),3,0.001120291708451404,143,16946
9,2240,"Valerate (Pentanoic acid, Pentanoate)",329,Collinsella aerofaciens (Eubacterium aerofaciens),3,0.0075375923688685295,144,31568
10,2067,D-Glucosamine (Glucosamine),137,Bacteroides xylanisolvens,3,0.014383480416445769,182,20106
11,2041,Caproate (Hexanoate),814,Parabacteroides merdae,3,0.0015643291706590734,188,18630
12,2049,Cholic acid (Cholate),796,Odoribacter splanchnicus,2,0.0019368980173560808,202,3146
13,2195,Phenylacetate,134,Bacteroides thetaiotaomicron,2,0.00047556148725691466,209,12616
14,2207,Retinoate,9,Acidaminococcus fermentans,3,-0.0010060618343515904,235,29304
15,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",329,Collinsella aerofaciens (Eubacterium aerofaciens),2,0.0028370465117619767,269,8456
16,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",953,Roseburia inulinivorans,3,0.0059055843966241426,288,24396
17,2185,Orotic acid (Orotate),157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",3,0.002289591332919616,300,27887
18,2217,Succinate,123,Bacteroides dorei,2,0.015290703067098118,301,14049
19,2125,"L-Alanine (D-Alanine, Alanine)",456,Eubacterium limosum,3,0.00023495814329055342,324,23800
20,2172,N-Acetyl-D-Glucosamine (N-Acetylglucosamine),339,Coprococcus eutactus,3,0.000818137226547444,358,27034
21,2145,L-Methionine (D-Methionine),75,Anaerostipes caccae,3,0.00029518742698741995,369,25204
22,2118,Isethionate,149,Bifidobacterium adolescentis,3,0.0005661044798067616,370,23347
23,2161,Maltose,966,Ruminococcus gnavus,2,0.0018491082698925965,371,10503
24,2135,L-Glycine (Glycine),457,Eubacterium rectale,3,0.010282677964220556,374,24521
25,2142,L-Leucine (Leucine),135,Bacteroides uniformis,3,0.0109360137264497,379,25001
26,2089,Ethanol,329,Collinsella aerofaciens (Eubacterium aerofaciens),2,-3.037109391867965e-05,383,5720
27,2130,L-Carnitine (D-Carnitine),153,Bifidobacterium breve,3,0.00025711376456216684,389,24142
28,2073,D-Psicose,123,Bacteroides dorei,3,4.624543395936875e-05,396,20529
29,2203,Putrescine,796,Odoribacter splanchnicus,2,0.00569358635751327,452,13154
30,2178,"NH3 (Ammonia, NH4+, Ammonium)",464,Faecalibacterium prausnitzii,2,0.000969213919512324,456,11492
31,2006,2-Aminobutyric acid (2-Aminobutyrate),134,Bacteroides thetaiotaomicron,3,0.00468619706967921,464,16288
32,2212,Spermidine,796,Odoribacter splanchnicus,2,-0.0004703322641806951,473,13802
33,2010,"4-Aminobenzoate (para-amino, Benzoic acid)",125,Bacteroides finegoldii (Alistipes finegoldii),3,0.0011466466681980814,479,16571
34,2038,Butyrate,326,Clostridium symbiosum,2,0.0015561989069301507,482,2551
35,2122,Isovalerate (3-Methylbutanoic acid),123,Bacteroides dorei,3,0.02191607549809793,494,23625
36,2214,Stachyose,137,Bacteroides xylanisolvens,3,0.000563959361642663,498,29826
37,2107,H2 (Hydrogen),454,Eubacterium eligens,2,0.0015235100463221185,499,6878
38,2241,Xanthine,968,Ruminococcus obeum,3,0.0015439945898109153,518,31672
39,2144,"L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)",814,Parabacteroides merdae,3,0.0009766666304285019,540,25182
40,2214,Stachyose,1007,Shigella sonnei,2,0.0003893045812687346,563,13962
41,2111,Histamine,125,Bacteroides finegoldii (Alistipes finegoldii),3,1.4659421106344439e-05,602,22979
42,2242,XOS (Xylooligosaccharide),464,Faecalibacterium prausnitzii,3,0.004268871940772079,661,31724
43,2235,Tryptamine,952,Roseburia intestinalis,2,-0.0010000000000000009,682,15323
44,2221,Taurine,338,Coprococcus comes,3,0.0004527191529269947,696,30273
45,2085,Dimethylamine,420,Dorea formicigenerans,2,0.0003598687090898833,720,5508
46,2167,Methylamine (Monomethylamine),454,Eubacterium eligens,2,0.0007214899886591741,739,10910
47,2070,D-Lyxose (L-Lyxose),157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",3,0.0003011593823240012,740,20327
48,2085,Dimethylamine,135,Bacteroides uniformis,2,0.003607618967141124,741,5489
49,2188,"p-Cresol (4-methylphenol, 4-cresol)",54,Alistipes putredinis,2,-0.00016575790104766952,803,12170
50,2143,"L-Lysine (Lysine, D-Lysine)",965,Ruminococcus flavefaciens,3,0.0002718043631092515,833,25118
51,2122,Isovalerate (3-Methylbutanoic acid),953,Roseburia inulinivorans,2,0.009062231554628042,856,7764
52,2222,Taurochenodeoxycholate,551,Holdemania filiformis,2,0.0007415872671656665,859,14448
53,2163,Menaquinone (Vitamin K2),1007,Shigella sonnei,2,-0.0003537402827348269,890,10650
54,2132,L-Fucose,260,Catenibacterium mitsuokai,3,-0.0007230273840832523,893,24291
55,2010,"4-Aminobenzoate (para-amino, Benzoic acid)",152,Bifidobacterium bifidum,3,0.00010836842615491447,915,16581
56,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",54,Alistipes putredinis,3,-0.0010004310245400603,957,24914
57,2179,"Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)",338,Coprococcus comes,3,0.0002948324970167837,975,27465
58,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",123,Bacteroides dorei,3,0.010924384100979071,1052,24345
59,2107,H2 (Hydrogen),796,Odoribacter splanchnicus,2,0.0019887441294286212,1111,6890
60,2032,beta-alanine (3-Aminopropionate),76,Anaerotruncus colihominis,3,-6.226814790766255e-05,1117,18005
61,2229,Thymine,796,Odoribacter splanchnicus,3,0.005830080061693055,1119,30866
62,2038,Butyrate,456,Eubacterium limosum,2,0.0003783784551769642,1158,2560
63,2032,beta-alanine (3-Aminopropionate),968,Ruminococcus obeum,3,0.000995048467756776,1166,18064
64,2158,Linoleic acid (Omega-6 fatty acid),512,Haemophilus influenzae,3,-0.001000000000000112,1269,26182
65,2088,Erythritol,1052,Streptococcus gallolyticus,3,-0.0005423100156647376,1360,21595
66,2029,Benzaldehyde,149,Bifidobacterium adolescentis,2,-0.001000000000000112,1391,1891
67,2196,Phenylethylamine,457,Eubacterium rectale,2,0.0016955086434990994,1411,12713
68,2092,Formaldehyde,814,Parabacteroides merdae,3,-0.0008396146728057996,1446,21870
69,2143,"L-Lysine (Lysine, D-Lysine)",457,Eubacterium rectale,2,-0.0010076846233544323,1457,9185
70,2241,Xanthine,314,Clostridium leptum,3,9.029410839911378e-05,1499,31637
71,2202,"Propanol (n-propanol, 1-Propanol)",969,Ruminococcus torques,2,0.0005851923474764488,1540,13097
72,2160,Malonate,323,Clostridium scindens,3,6.909720652314987e-06,1561,26310
73,2151,"L-Serine (Serine, D-Serine)",329,Collinsella aerofaciens (Eubacterium aerofaciens),3,0.0033317139543489467,1655,25664
74,2143,"L-Lysine (Lysine, D-Lysine)",159,Bilophila wadsworthia,3,0.008970223388640952,1669,25081
75,2163,Menaquinone (Vitamin K2),137,Bacteroides xylanisolvens,2,-0.0011096389619390523,1694,10602
76,2041,Caproate (Hexanoate),968,Ruminococcus obeum,2,0.0023890222433066155,1701,2728
77,2155,L-Tyrosine (Tyrosine),338,Coprococcus comes,3,-0.000371477899602346,1716,25953
78,2240,"Valerate (Pentanoic acid, Pentanoate)",969,Ruminococcus torques,2,4.832960048606338e-05,1724,15689
79,2209,Ribitol,134,Bacteroides thetaiotaomicron,3,-0.0010673590128166266,1756,29464
80,2084,Dimethyl sulfide (Methyl sulfide),870,Prevotella copri,3,0.0003809310887424866,1767,21367
81,2198,Pimelate,460,Eubacterium siraeum,3,-0.00025170733943258305,1797,28770
82,2069,D-Glucuronic acid (D-Glucuronate),878,Prevotella salivae,2,0.003907960786081355,1853,4376
83,2069,D-Glucuronic acid (D-Glucuronate),953,Roseburia inulinivorans,2,-0.0007870092277252327,1889,4380
84,2239,Uridine,129,Bacteroides ovatus,3,0.0029920569538315345,1920,31477
85,2014,Acetate,135,Bacteroides uniformis,2,-5.398256186939232e-05,1931,953
86,2073,D-Psicose,804,Oxalobacter formigenes,2,-0.0007761803893654441,1934,4659
87,2238,Urea,124,Bacteroides eggerthii,3,0.0007196263530795388,1961,31402
88,2178,"NH3 (Ammonia, NH4+, Ammonium)",1099,Sutterella wadsworthensis,2,-0.0008029169980188211,1993,11519
89,2155,L-Tyrosine (Tyrosine),457,Eubacterium rectale,3,0.0008846444140714338,2098,25961
90,2240,"Valerate (Pentanoic acid, Pentanoate)",420,Dorea formicigenerans,3,0.00037550604195035753,2158,31572
91,2237,Uracil,968,Ruminococcus obeum,3,0.0011612197662550505,2243,31384
92,2201,Propanoate (Propionate),878,Prevotella salivae,2,0.0071457552393280315,2244,13016
93,2024,"alpha-Tocopherol (Vitamin E, alpha-Tocotrienol)",870,Prevotella copri,3,-0.00013860283329614198,2248,17551
94,2105,Guanine,153,Bifidobacterium breve,3,7.828904889850552e-05,2254,22630
95,2159,Lithocholic acid,551,Holdemania filiformis,2,-0.0004171472086249573,2286,10344
96,2153,L-Threonine (Threonine),969,Ruminococcus torques,3,0.005381201951984438,2331,25841
97,2011,4-Aminobutyrate (GABA),158,Bifidobacterium pseudocatenulatum,3,0.0003025451443062765,2399,16656
98,2107,H2 (Hydrogen),131,Bacteroides plebeius,2,0.0007942043391064857,2401,6854
99,2015,"Acetoin (3-hydroxybutanone, acetyl methyl carbinol, [R]-Acetoin)",870,Prevotella copri,2,0.0001999689304089669,2439,1063
100,2129,"L-Aspartate (Aspartate, D-Aspartate)",964,Ruminococcus bromii,3,0.0005671281000895201,2486,24109
101,2003,"1,2-Ethanediol (Ethylene glycol)",968,Ruminococcus obeum,2,0.0006840217025847473,2496,208
102,2137,L-Homoserine,804,Oxalobacter formigenes,3,-0.0002289941860136313,2524,24675
103,2237,Uracil,460,Eubacterium siraeum,3,0.0005016503718393572,2536,31362
104,2091,"Folic acid (Folate, Vitamin B9)",125,Bacteroides finegoldii (Alistipes finegoldii),2,-0.0002251950968810145,2548,5843
105,2240,"Valerate (Pentanoic acid, Pentanoate)",969,Ruminococcus torques,3,0.0003347954855242864,2549,31601
106,2056,"Crotonate (2-Butenoate, 2-Butenoic acid, Crotonic acid, 3-Methylacrylic acid)",309,Clostridium difficile,3,-0.0010557580209423767,2566,19396
107,2027,Arachidate (Arachidic acid),1099,Sutterella wadsworthensis,3,-0.0010000000000000009,2605,17711
108,2239,Uridine,969,Ruminococcus torques,3,0.002962442421816092,2663,31529
109,2038,Butyrate,131,Bacteroides plebeius,2,0.003073451890912904,2688,2534
110,2121,Isopropanol (2-Propanol),151,Bifidobacterium animalis,3,-0.0010000000000000009,2797,23564
111,2147,"L-Phenylalanine (Phenylalanine, D-Phenylalanine)",1064,Streptococcus salivarius,3,0.00043017110740695136,2831,25413
112,2144,"L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)",968,Ruminococcus obeum,2,0.0003457313340079482,2837,9280
113,2149,"L-Rhamnose (Rhamnose, D-Rhamnose)",1064,Streptococcus salivarius,3,-0.00021303762941116133,2845,25557
114,2233,Trimethylamine,457,Eubacterium rectale,2,0.0003275994488791678,3120,15161
115,2227,Thiosulfate,159,Bilophila wadsworthia,3,-7.290108873869716e-05,3138,30697
