,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2038,Butyrate,161,Blautia hansenii (Ruminococcus hansenii),3,0.009897651425136544,2,18458
1,2238,Urea,870,Prevotella copri,3,0.005216409293408497,4,31447
2,2011,4-Aminobutyrate (GABA),125,Bacteroides finegoldii (Alistipes finegoldii),3,0.008468018388912979,10,16643
3,2134,"L-Glutamine (D-Glutamine, Glutamine)",425,Eggerthella lenta,2,0.0010245315666298491,18,8533
4,2122,Isovalerate (3-Methylbutanoic acid),401,Desulfovibrio piger,3,0.006778658284861905,22,23651
5,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",455,Eubacterium hallii,3,0.02750575700293401,27,24375
6,2011,4-Aminobutyrate (GABA),796,Odoribacter splanchnicus,2,0.00999283117986116,30,770
7,2122,Isovalerate (3-Methylbutanoic acid),326,Clostridium symbiosum,2,-0.0002466466565955727,31,7735
8,2081,Deoxycholic acid,134,Bacteroides thetaiotaomicron,2,0.013938022164085129,38,5200
9,2134,"L-Glutamine (D-Glutamine, Glutamine)",870,Prevotella copri,3,0.012367425561981116,42,24463
10,2217,Succinate,420,Dorea formicigenerans,2,0.007216264553670416,44,14076
11,2081,Deoxycholic acid,149,Bifidobacterium adolescentis,2,0.0020375124608394968,49,5203
12,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",484,Fusobacterium varium,2,-0.0002427686529282713,51,9045
13,2240,"Valerate (Pentanoic acid, Pentanoate)",457,Eubacterium rectale,3,0.01117357756576165,52,31577
14,2125,"L-Alanine (D-Alanine, Alanine)",123,Bacteroides dorei,3,0.01621719338932015,56,23769
15,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",964,Ruminococcus bromii,3,0.0010938669553177682,59,24397
16,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",159,Bilophila wadsworthia,3,0.00024139985090909644,64,24937
17,2122,Isovalerate (3-Methylbutanoic acid),796,Odoribacter splanchnicus,2,0.0005416280540940788,66,7754
18,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",1007,Shigella sonnei,2,-9.425031398890836e-06,68,8490
19,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",161,Blautia hansenii (Ruminococcus hansenii),3,0.010555207127515898,79,24362
20,2134,"L-Glutamine (D-Glutamine, Glutamine)",814,Parabacteroides merdae,3,5.312011928815252e-05,83,24462
