,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2238,Urea,464,Faecalibacterium prausnitzii,3,0.0314565892209131,0,31436
1,2122,Isovalerate (3-Methylbutanoic acid),161,Blautia hansenii (Ruminococcus hansenii),3,0.06406363018524086,4,23642
2,2081,Deoxycholic acid,870,Prevotella copri,2,0.001227084650389454,20,5239
3,2122,Isovalerate (3-Methylbutanoic acid),133,Bacteroides stercoris,2,0.0012273504397198876,30,7719
4,2201,Propanoate (Propionate),152,Bifidobacterium bifidum,3,-0.0005491154749466265,39,28893
5,2238,Urea,952,Roseburia intestinalis,2,0.0028242047362216915,44,15539
6,2122,Isovalerate (3-Methylbutanoic acid),131,Bacteroides plebeius,2,0.0015432352962279072,49,7718
7,2049,Cholic acid (Cholate),953,Roseburia inulinivorans,2,0.00035022164717035675,62,3156
8,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",131,Bacteroides plebeius,2,-4.937700649265686e-05,65,8438
9,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",123,Bacteroides dorei,2,0.003244606668707739,70,9009
10,2134,"L-Glutamine (D-Glutamine, Glutamine)",464,Faecalibacterium prausnitzii,3,0.010665784604856563,73,24452
11,2203,Putrescine,457,Eubacterium rectale,2,0.0008677693146647014,79,13145
12,2122,Isovalerate (3-Methylbutanoic acid),401,Desulfovibrio piger,3,0.0004090182491308658,81,23651
13,2238,Urea,455,Eubacterium hallii,2,0.002996417739778101,88,15519
14,2081,Deoxycholic acid,309,Clostridium difficile,2,0.0007947068825856496,89,5212
15,2233,Trimethylamine,457,Eubacterium rectale,2,0.011261033828827259,96,15161
16,2122,Isovalerate (3-Methylbutanoic acid),457,Eubacterium rectale,2,0.004474839592563229,99,7745
17,2217,Succinate,260,Catenibacterium mitsuokai,2,-1.4745347488021032e-05,108,14067
18,2238,Urea,260,Catenibacterium mitsuokai,2,0.002324408821591573,114,15507
19,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",159,Bilophila wadsworthia,3,0.0011811159848353905,116,24937
20,2238,Urea,126,Bacteroides fragilis,2,-0.0001968020652196589,156,15492
21,2125,"L-Alanine (D-Alanine, Alanine)",124,Bacteroides eggerthii,2,0.00026211077852311693,173,7858
22,2125,"L-Alanine (D-Alanine, Alanine)",159,Bilophila wadsworthia,3,0.004274973609824095,180,23785
23,2038,Butyrate,119,Bacteroides caccae,2,0.006248370600537179,190,2526
24,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",952,Roseburia intestinalis,3,0.002347026055697921,191,24395
25,2011,4-Aminobutyrate (GABA),125,Bacteroides finegoldii (Alistipes finegoldii),3,0.0014987797687336935,198,16643
26,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",464,Faecalibacterium prausnitzii,3,0.006917888921987525,213,24380
27,2203,Putrescine,121,Bacteroides coprocola,3,0.00045282061874529766,221,29023
28,2049,Cholic acid (Cholate),464,Faecalibacterium prausnitzii,3,-7.806689478562223e-05,233,19052
29,2236,Tyramine,812,Parabacteroides distasonis,2,-0.00027761238292645096,234,15388
30,2122,Isovalerate (3-Methylbutanoic acid),953,Roseburia inulinivorans,2,-1.6862195400646485e-05,252,7764
31,2240,"Valerate (Pentanoic acid, Pentanoate)",456,Eubacterium limosum,3,0.002085240722051518,262,31576
32,2011,4-Aminobutyrate (GABA),134,Bacteroides thetaiotaomicron,3,0.0023734631496791225,266,16648
33,2125,"L-Alanine (D-Alanine, Alanine)",126,Bacteroides fragilis,2,0.002658516834184277,275,7860
34,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",953,Roseburia inulinivorans,2,0.0010895432796007576,276,8484
35,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",953,Roseburia inulinivorans,3,0.0058111174983978,281,24396
36,2240,"Valerate (Pentanoic acid, Pentanoate)",814,Parabacteroides merdae,3,0.013562930397390205,286,31590
37,2240,"Valerate (Pentanoic acid, Pentanoate)",953,Roseburia inulinivorans,3,0.012346234732433237,289,31596
38,2011,4-Aminobutyrate (GABA),969,Ruminococcus torques,2,0.0002595274236671941,291,785
39,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",119,Bacteroides caccae,3,0.006895045841243452,312,24342
40,2134,"L-Glutamine (D-Glutamine, Glutamine)",953,Roseburia inulinivorans,2,0.0003682597831378143,328,8556
41,2134,"L-Glutamine (D-Glutamine, Glutamine)",484,Fusobacterium varium,2,-5.1010832350040225e-05,333,8541
42,2201,Propanoate (Propionate),460,Eubacterium siraeum,2,-5.840002899148988e-05,336,13002
43,2125,"L-Alanine (D-Alanine, Alanine)",338,Coprococcus comes,2,0.0009468043454701203,338,7881
44,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",953,Roseburia inulinivorans,2,0.005958184158452284,354,9060
45,2011,4-Aminobutyrate (GABA),461,Eubacterium ventriosum,3,-0.00011280328638174629,366,16675
46,2240,"Valerate (Pentanoic acid, Pentanoate)",124,Bacteroides eggerthii,3,-0.00044010219890988633,375,31546
47,2081,Deoxycholic acid,125,Bacteroides finegoldii (Alistipes finegoldii),2,0.0006182623419924704,382,5195
48,2226,"Thiamine (Vitamin B1, Thiamin)",1054,Streptococcus infantarius,3,-0.0009877748443577472,390,30668
49,2011,4-Aminobutyrate (GABA),969,Ruminococcus torques,3,0.0015886365278842134,403,16697
50,2201,Propanoate (Propionate),123,Bacteroides dorei,2,0.00021774451387324142,409,12969
51,2125,"L-Alanine (D-Alanine, Alanine)",123,Bacteroides dorei,3,0.0019804871591194697,411,23769
52,2217,Succinate,484,Fusobacterium varium,2,0.0010104535130458503,422,14085
53,2011,4-Aminobutyrate (GABA),952,Roseburia intestinalis,3,0.005109892973630181,434,16691
54,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",870,Prevotella copri,3,0.0033319904684383506,443,24391
55,2081,Deoxycholic acid,420,Dorea formicigenerans,3,0.0005323031525075184,444,21132
56,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",314,Clostridium leptum,2,9.651076116057313e-06,456,9029
57,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",161,Blautia hansenii (Ruminococcus hansenii),3,0.010484524476076285,471,24362
