,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2229,Thymine,952,Roseburia intestinalis,3,0.00421252444528708,2,30875
1,2122,Isovalerate (3-Methylbutanoic acid),129,Bacteroides ovatus,2,0.001915529927318027,5,7717
2,2239,Uridine,124,Bacteroides eggerthii,3,0.011103933634776464,10,31474
3,2203,Putrescine,54,Alistipes putredinis,2,0.007522533732563286,14,13106
4,2012,5-Aminovalerate,149,Bifidobacterium adolescentis,3,0.0007836385606434515,34,16723
5,2122,Isovalerate (3-Methylbutanoic acid),125,Bacteroides finegoldii (Alistipes finegoldii),3,0.0011011454357406913,52,23627
6,2122,Isovalerate (3-Methylbutanoic acid),870,Prevotella copri,3,0.007169458857643529,77,23671
7,2049,Cholic acid (Cholate),952,Roseburia intestinalis,3,0.012932504173728376,110,19067
8,2206,Raffinose,129,Bacteroides ovatus,3,0.003785146443950449,111,29245
9,2011,4-Aminobutyrate (GABA),461,Eubacterium ventriosum,3,0.0030056351422398375,113,16675
10,2032,beta-alanine (3-Aminopropionate),133,Bacteroides stercoris,3,0.0025645954702068208,124,18015
11,2241,Xanthine,1007,Shigella sonnei,3,0.000581758086521611,171,31674
12,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",457,Eubacterium rectale,2,0.01529720637301657,177,9041
13,2174,N-Acetylgalactosamine (N-Acetyl-D-galactosamine),135,Bacteroides uniformis,3,0.0077759647650104124,186,27161
14,2226,"Thiamine (Vitamin B1, Thiamin)",878,Prevotella salivae,2,0.002286105275592809,204,14744
15,2004,"1,2-propanediol (Propene diol, Propylene glycol, [R]-1,2-propanediol, [R]-propane-1,2-diol, [S]-1,2-propanediol, [S]-propane-1,2-diol)",161,Blautia hansenii (Ruminococcus hansenii),3,0.0012755220029850856,234,16154
16,2122,Isovalerate (3-Methylbutanoic acid),123,Bacteroides dorei,3,0.021406100053580013,246,23625
17,2240,"Valerate (Pentanoic acid, Pentanoate)",952,Roseburia intestinalis,2,0.002430750309119656,341,15683
18,2201,Propanoate (Propionate),796,Odoribacter splanchnicus,2,0.0016371379371759032,379,13010
19,2011,4-Aminobutyrate (GABA),134,Bacteroides thetaiotaomicron,3,0.005331121123180016,390,16648
20,2238,Urea,121,Bacteroides coprocola,3,0.0018124457600230404,450,31399
21,2185,Orotic acid (Orotate),125,Bacteroides finegoldii (Alistipes finegoldii),3,0.0014024749310895812,456,27875
22,2041,Caproate (Hexanoate),123,Bacteroides dorei,3,0.0003819015534073378,460,18585
23,2144,"L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)",1064,Streptococcus salivarius,3,0.005893710907357241,463,25197
24,2135,L-Glycine (Glycine),159,Bilophila wadsworthia,3,0.013293643311430792,482,24505
25,2201,Propanoate (Propionate),159,Bilophila wadsworthia,3,0.0022080184981893014,493,28897
26,2122,Isovalerate (3-Methylbutanoic acid),338,Coprococcus comes,2,0.002918477894450211,506,7737
27,2122,Isovalerate (3-Methylbutanoic acid),152,Bifidobacterium bifidum,2,0.0036370960638376637,531,7725
28,2157,Lactose,966,Ruminococcus gnavus,2,0.00037216890776936573,584,10215
29,2156,"L-Valine (Valine, D-Valine)",159,Bilophila wadsworthia,3,0.005557993226997793,603,26017
30,2004,"1,2-propanediol (Propene diol, Propylene glycol, [R]-1,2-propanediol, [R]-propane-1,2-diol, [S]-1,2-propanediol, [S]-propane-1,2-diol)",131,Bacteroides plebeius,2,0.000722853444723337,605,230
31,2156,"L-Valine (Valine, D-Valine)",1064,Streptococcus salivarius,3,0.001197291049804372,719,26061
32,2240,"Valerate (Pentanoic acid, Pentanoate)",457,Eubacterium rectale,3,0.007363536975472429,782,31577
33,2238,Urea,135,Bacteroides uniformis,3,0.0012239229548761665,793,31409
34,2035,Biotin (Vitamin B7),870,Prevotella copri,3,-0.0005490221684750773,1011,18271
35,2226,"Thiamine (Vitamin B1, Thiamin)",420,Dorea formicigenerans,3,0.00047686446774353186,1070,30636
36,2238,Urea,54,Alistipes putredinis,2,-0.0007384822042052486,1090,15482
37,2239,Uridine,134,Bacteroides thetaiotaomicron,3,0.007506584017063167,1148,31480
38,2237,Uracil,158,Bifidobacterium pseudocatenulatum,3,0.00041900606362577086,1165,31344
39,2116,Inosine,135,Bacteroides uniformis,3,0.000838562252668873,1171,23201
40,2136,L-Histidine (Histidine),129,Bacteroides ovatus,3,0.005016346170543362,1233,24565
41,2135,L-Glycine (Glycine),964,Ruminococcus bromii,3,8.41119264702872e-05,1276,24541
42,2006,2-Aminobutyric acid (2-Aminobutyrate),454,Eubacterium eligens,3,0.0011796713013224602,1451,16310
