,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2131,"L-Cysteine (Cysteine, D-Cysteine)",329,Collinsella aerofaciens (Eubacterium aerofaciens),3,0.0012314366229086993,6,24224
1,2222,Taurochenodeoxycholate,119,Bacteroides caccae,3,0.0036319342538329025,8,30318
2,2140,L-Isoleucine (Isoleucine),131,Bacteroides plebeius,2,-0.0010000000000000009,9,8942
3,2061,D-Fructose (Fructose),339,Coprococcus eutactus,3,0.001297433904791867,20,19690
4,2038,Butyrate,54,Alistipes putredinis,2,0.04194953178676586,36,2522
5,2038,Butyrate,1099,Sutterella wadsworthensis,2,-9.06157799486218e-05,44,2591
6,2081,Deoxycholic acid,966,Ruminococcus gnavus,2,-0.00019931238503201332,45,5247
7,2115,Indole-3-acetate (Indoleacetate),329,Collinsella aerofaciens (Eubacterium aerofaciens),3,0.0018677582962679518,49,23144
8,2145,L-Methionine (D-Methionine),457,Eubacterium rectale,3,0.01713034621377507,62,25241
9,2011,4-Aminobutyrate (GABA),119,Bacteroides caccae,3,0.01795811248185386,64,16638
10,2161,Maltose,131,Bacteroides plebeius,3,0.00120478133930213,70,26366
11,2032,beta-alanine (3-Aminopropionate),76,Anaerotruncus colihominis,3,0.0008815706600444617,89,18005
12,2172,N-Acetyl-D-Glucosamine (N-Acetylglucosamine),878,Prevotella salivae,2,0.00400520466682297,93,11144
13,2233,Trimethylamine,260,Catenibacterium mitsuokai,2,-0.000372509922830333,99,15147
14,2098,Glycerol,157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,0.0014764266032978313,101,6215
15,2032,beta-alanine (3-Aminopropionate),125,Bacteroides finegoldii (Alistipes finegoldii),3,0.00240373521850068,115,18011
16,2238,Urea,124,Bacteroides eggerthii,3,0.013604592895433698,125,31402
17,2157,Lactose,55,Alistipes shahii,2,-0.0004596650657583412,131,10155
18,2091,"Folic acid (Folate, Vitamin B9)",157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",2,0.007807142687234481,148,5855
19,2099,Glycochenodeoxycholate,964,Ruminococcus bromii,3,0.00259813699780187,154,22237
20,2050,Choline,1052,Streptococcus gallolyticus,3,0.0018110024771533784,155,19147
21,2148,"L-Proline (Proline, D-Proline)",966,Ruminococcus gnavus,3,0.008812289882104918,156,25479
22,2151,"L-Serine (Serine, D-Serine)",953,Roseburia inulinivorans,3,0.009929812452635245,160,25692
23,2238,Urea,953,Roseburia inulinivorans,3,0.005620024015489777,163,31452
24,2122,Isovalerate (3-Methylbutanoic acid),457,Eubacterium rectale,3,0.00853407706469056,164,23657
25,2167,Methylamine (Monomethylamine),326,Clostridium symbiosum,2,0.0009509727087239073,171,10903
26,2014,Acetate,54,Alistipes putredinis,3,0.0005415655184547452,180,16850
27,2122,Isovalerate (3-Methylbutanoic acid),966,Ruminococcus gnavus,3,0.007506217721602759,181,23679
28,2240,"Valerate (Pentanoic acid, Pentanoate)",55,Alistipes shahii,3,0.004660108510076255,184,31539
29,2060,"D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)",608,Lactococcus lactis,3,-0.0008564639143652242,195,19633
30,2241,Xanthine,124,Bacteroides eggerthii,3,0.002501244176541184,200,31618
31,2118,Isethionate,966,Ruminococcus gnavus,3,0.0007950427015800399,206,23391
32,2114,Indole,878,Prevotella salivae,2,-0.00025389194810176985,223,7184
33,2237,Uracil,420,Dorea formicigenerans,3,0.0068612220430643855,239,31356
34,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",455,Eubacterium hallii,3,0.021616313968432,248,24375
35,2153,L-Threonine (Threonine),966,Ruminococcus gnavus,3,0.005040332555657723,256,25839
36,2133,"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)",124,Bacteroides eggerthii,3,0.0011424139550212375,258,24346
37,2241,Xanthine,608,Lactococcus lactis,3,-0.00013445507116360833,268,31657
38,2125,"L-Alanine (D-Alanine, Alanine)",158,Bifidobacterium pseudocatenulatum,2,0.00033140933039743636,277,7872
39,2060,"D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)",149,Bifidobacterium adolescentis,3,0.000336201045113671,290,19603
40,2222,Taurochenodeoxycholate,1054,Streptococcus infantarius,2,-0.0010005459770592307,305,14468
41,2240,"Valerate (Pentanoic acid, Pentanoate)",326,Clostridium symbiosum,3,0.0025134426238820895,336,31567
42,2011,4-Aminobutyrate (GABA),814,Parabacteroides merdae,3,0.0004833162371372657,337,16686
43,2152,L-Sorbose (Sorbose),454,Eubacterium eligens,2,-0.0010000000000000009,370,9830
44,2172,N-Acetyl-D-Glucosamine (N-Acetylglucosamine),804,Oxalobacter formigenes,3,-0.0010000000000000009,377,27051
45,2240,"Valerate (Pentanoic acid, Pentanoate)",329,Collinsella aerofaciens (Eubacterium aerofaciens),3,0.0026320602006177918,380,31568
