,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step added,position in x
0,2122,Isovalerate (3-Methylbutanoic acid),969,Ruminococcus torques,3,-0.0007727453337448287,0,23681
1,2081,Deoxycholic acid,460,Eubacterium siraeum,3,-0.0006321116017822259,19,21138
2,2122,Isovalerate (3-Methylbutanoic acid),137,Bacteroides xylanisolvens,3,0.018501217576008866,26,23634
3,2081,Deoxycholic acid,54,Alistipes putredinis,2,0.028744385256796123,39,5186
4,2122,Isovalerate (3-Methylbutanoic acid),965,Ruminococcus flavefaciens,3,0.0010951580409932493,43,23678
5,2064,D-Galactose,966,Ruminococcus gnavus,2,0.0005489087538060877,47,4023
6,2141,"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)",1099,Sutterella wadsworthensis,2,-0.0004817682959340486,54,9071
7,2108,H2O2,878,Prevotella salivae,2,0.003101787529190436,60,6968
8,2134,"L-Glutamine (D-Glutamine, Glutamine)",129,Bacteroides ovatus,3,0.001990678008557012,61,24421
9,2211,Shikimate,1007,Shigella sonnei,3,0.004024101652293832,63,29658
10,2241,Xanthine,157,"Bifidobacterium longum (Bifidobacterium infantis, Bifidobacterium suis)",3,0.006509990892561768,67,31631
11,2238,Urea,158,Bifidobacterium pseudocatenulatum,3,0.007411030614362657,70,31416
12,2006,2-Aminobutyric acid (2-Aminobutyrate),129,Bacteroides ovatus,3,0.00987513267127138,78,16285
13,2081,Deoxycholic acid,965,Ruminococcus flavefaciens,3,0.0007635520825201025,88,21158
14,2125,"L-Alanine (D-Alanine, Alanine)",460,Eubacterium siraeum,3,-0.0005569388189733404,93,23802
15,2122,Isovalerate (3-Methylbutanoic acid),455,Eubacterium hallii,3,0.01663727956508243,105,23655
16,2228,Thymidine,1064,Streptococcus salivarius,3,0.001761049368100509,114,30813
17,2164,"meso-Tartrate (meso-Tartaric acid, Tartrate, L-tartrate, L-Tartaric acid)",159,Bilophila wadsworthia,3,0.003955464455137392,133,26593
